Rank_num,Youtuber,Subscribers,Video_views,Category,Uploads,Country,Abbreviation,Channel_type,Video_views_for_the_last_30_days,Lowest_monthly_earnings,Highest_monthly_earnings,Lowest_yearly_earnings,Highest_yearly_earnings,Created_year,Created_month,Created_date,Gross_tertiary_education_enrollment_pct,Latitude,Longitude
1,T-Series,245000000,228000000000,Music,20082,India,IN,Music,2258000000,564600,9000000,6800000,108400000,2006,Mar,13,28.1,20.593684,78.96288
2,YouTube Movies,170000000,0,Film & Animation,1,United States,US,Games,12,0,0.05,0.04,1,2006,Mar,5,88.2,37.09024,-95.712891
3,MrBeast,166000000,28368841870,Entertainment,741,United States,US,Entertainment,1348000000,337000,5400000,4000000,64700000,2012,Feb,20,88.2,37.09024,-95.712891
4,Cocomelon - Nursery Rhymes,162000000,164000000000,Education,966,United States,US,Education,1975000000,493800,7900000,5900000,94800000,2006,Sep,1,88.2,37.09024,-95.712891
5,SET India,159000000,148000000000,Shows,116536,India,IN,Entertainment,1824000000,455900,7300000,5500000,87500000,2006,Sep,20,28.1,20.593684,78.96288
6,Music,119000000,0,nan,0,nan,nan,Music,nan,0,0,0,0,2013,Sep,24,nan,nan,nan
7,ýýý Kids Diana Show,112000000,93247040539,People & Blogs,1111,United States,US,Entertainment,731674000,182900,2900000,2200000,35100000,2015,May,12,88.2,37.09024,-95.712891
8,PewDiePie,111000000,29058044447,Gaming,4716,Japan,JP,Entertainment,39184000,9800,156700,117600,1900000,2010,Apr,29,63.2,36.204824,138.252924
9,Like Nastya,106000000,90479060027,People & Blogs,493,Russia,RU,People,48947000,12200,195800,146800,2300000,2016,Jan,14,81.9,61.52401,105.318756
10,Vlad and Niki,98900000,77180169894,Entertainment,574,United States,US,Entertainment,580574000,145100,2300000,1700000,27900000,2018,Apr,23,88.2,37.09024,-95.712891
11,Zee Music Company,96700000,57856289381,Music,8548,India,IN,Music,803613000,200900,3200000,2400000,38600000,2014,Mar,12,28.1,20.593684,78.96288
12,WWE,96000000,77428473662,Sports,70127,United States,US,Sports,714614000,178700,2900000,2100000,34300000,2007,May,11,88.2,37.09024,-95.712891
13,Gaming,93600000,0,nan,0,nan,nan,Games,nan,0,0,0,0,2013,Dec,15,nan,nan,nan
14,BLACKPINK,89800000,32144597566,People & Blogs,543,South Korea,KR,Music,498930000,124700,2000000,1500000,23900000,2016,Jun,29,94.3,35.907757,127.766922
15,Goldmines,86900000,24118230580,Film & Animation,1,nan,nan,Music,18,0,0.07,0.05,1,2006,Aug,15,nan,nan,nan
16,Sony SAB,83000000,101000000000,Shows,71270,India,IN,Entertainment,1657000000,414300,6600000,5000000,79600000,2007,Aug,4,28.1,20.593684,78.96288
17,5-Minute Crafts,80100000,26236790209,Howto & Style,1,United Kingdom,GB,Entertainment,1,0,0,0,0,2020,Jul,27,60,55.378051,-3.435973
18,BANGTANTV,75600000,20826993957,Music,2281,South Korea,KR,Music,168290000,42100,673200,504900,8100000,2012,Dec,17,94.3,35.907757,127.766922
19,Sports,75000000,0,nan,3,United States,US,Entertainment,16,0,0.06,0.05,1,2006,Jan,30,88.2,37.09024,-95.712891
20,Justin Bieber,71600000,30608119724,Music,249,Canada,CA,Music,176326000,44100,705300,529000,8500000,2007,Jan,15,68.9,56.130366,-106.346771
21,HYBE LABELS,71300000,28634566938,Music,1337,South Korea,KR,Music,598173000,149500,2400000,1800000,28700000,2008,Jun,4,94.3,35.907757,127.766922
22,Zee TV,70500000,73139054467,Entertainment,129204,India,IN,Entertainment,1707000000,426800,6800000,5100000,81900000,2005,Dec,11,28.1,20.593684,78.96288
23,Pinkfong Baby Shark - Kids' Songs & Stories,68200000,38843229963,Education,2865,United States,US,Education,473387000,118300,1900000,1400000,22700000,2011,Dec,14,88.2,37.09024,-95.712891
24,Canal KondZilla,66500000,36775585925,Music,2572,Brazil,BR,Music,447223000,0,0,0,0,2012,Mar,21,51.3,-14.235004,-51.92528
25,ChuChu TV Nursery Rhymes & Kids Songs,65900000,45757850229,Education,633,India,IN,Education,420292000,105100,1700000,1300000,20200000,2013,Feb,9,28.1,20.593684,78.96288
26,Shemaroo Filmi Gaane,65600000,28648024439,Music,8502,India,IN,Music,254961000,63700,1000000,764900,12200000,2010,Jun,11,28.1,20.593684,78.96288
27,Colors TV,64600000,61510906457,Shows,112915,India,IN,Entertainment,1188000000,296900,4800000,3600000,57000000,2008,Jun,13,28.1,20.593684,78.96288
28,T-Series Bhakti Sagar,61000000,29533230328,Music,13,India,IN,Music,10,0,0.04,0.03,0,2018,Aug,3,28.1,20.593684,78.96288
29,Dude Perfect,59500000,16241549158,Sports,389,United States,US,Sports,141200000,35300,564800,423600,6800000,2009,Mar,17,88.2,37.09024,-95.712891
30,Movieclips,59500000,59316472754,Film & Animation,39113,United States,US,Film,114668000,28700,458700,344000,5500000,2006,Apr,28,88.2,37.09024,-95.712891
31,Tips Official,59300000,33431802698,Music,4741,India,IN,Music,422634000,105700,1700000,1300000,20300000,2007,May,22,28.1,20.593684,78.96288
32,El Reino Infantil,58400000,57271630846,Music,1510,Argentina,AR,Music,611828000,153000,2400000,1800000,29400000,2011,Jun,2,90,-38.416097,-63.616672
33,Wave Music,58000000,40602020243,Music,19487,India,IN,Music,232025000,58000,928100,696100,11100000,2014,Oct,29,28.1,20.593684,78.96288
34,Aaj Tak,57600000,25307753534,News & Politics,283775,India,IN,News,461148000,115300,1800000,1400000,22100000,2009,Aug,27,28.1,20.593684,78.96288
35,Sony Music India,57200000,28837144516,Music,3882,India,IN,Music,259310000,64800,1000000,777900,12400000,2009,Sep,2,28.1,20.593684,78.96288
36,EminemMusic,56900000,27073872856,Music,156,United States,US,Music,260193000,65000,1000000,780600,12500000,2007,Feb,9,88.2,37.09024,-95.712891
37,Marshmello,56400000,14696003229,Entertainment,436,United States,US,Music,112100000,28000,448400,336300,5400000,2015,Apr,6,88.2,37.09024,-95.712891
38,YRF,54600000,35302243691,Film & Animation,3707,India,IN,Music,512093000,128000,2000000,1500000,24600000,2006,Jun,7,28.1,20.593684,78.96288
39,LooLoo Kids - Nursery Rhymes and Children's Songs,54000000,32312431239,Music,11,nan,nan,nan,159,0.04,0.64,0.48,8,2016,Nov,29,nan,nan,nan
40,Ed Sheeran,53500000,30367676736,Music,383,United Kingdom,GB,Music,202720000,50700,810900,608200,9700000,2006,Aug,8,60,55.378051,-3.435973
41,Infobells - Hindi,53300000,30516172739,Education,577,India,IN,Education,815949000,204000,3300000,2400000,39200000,2014,Jun,6,28.1,20.593684,78.96288
42,Taylor Swift,52900000,29884657286,Music,216,United States,US,Music,528392000,132100,2100000,1600000,25400000,2006,Sep,20,88.2,37.09024,-95.712891
43,Ariana Grande,52700000,24004842608,Music,147,United States,US,Music,160216000,40100,640900,480600,7700000,2007,Jan,22,88.2,37.09024,-95.712891
44,BillionSurpriseToys  - Nursery Rhymes & Cartoons,52200000,9877365274,Education,847,United States,US,Education,266747000,66700,1100000,800200,12800000,2013,Oct,25,88.2,37.09024,-95.712891
45,JuegaGerman,48100000,14631710289,Gaming,2052,Chile,CL,Games,66388000,16600,265600,199200,3200000,2013,May,19,88.5,-35.675147,-71.542969
46,Billie Eilish,47900000,13626331061,Music,65,United States,US,Music,146862000,36700,587400,440600,7000000,2013,Feb,6,88.2,37.09024,-95.712891
47,Get Movies,47500000,30788679536,Entertainment,3322,Russia,RU,Film,306540000,76600,1200000,919600,14700000,2006,Dec,16,81.9,61.52401,105.318756
48,Shemaroo,47400000,22519705183,Entertainment,11451,India,IN,Entertainment,232744000,58200,931000,698200,11200000,2007,Sep,1,28.1,20.593684,78.96288
49,Badabun,46800000,19398045702,Entertainment,1,nan,nan,Music,440,0.11,2,1,21,2007,Jul,21,nan,nan,nan
50,SonyMusicIndiaVEVO,46600000,27286058807,Music,3444,United States,US,Music,314505000,78600,1300000,943500,15100000,2009,Sep,2,88.2,37.09024,-95.712891
51,A4,46300000,22936630813,Gaming,1,Cuba,CU,People,94,0.02,0.38,0.28,5,2006,Mar,11,41.4,21.521757,-77.781167
52,Bad Bunny,46100000,30686342319,Music,1,nan,nan,Sports,1,0,0,0,0,2005,Nov,15,nan,nan,nan
53,Fernanfloo,46100000,10323391593,Gaming,543,El Salvador,SV,Games,33842000,8500,135400,101500,1600000,2011,May,2,29.4,13.794185,-88.89653
54,Voot Kids,45500000,21388725229,Entertainment,4660,India,IN,Entertainment,233988000,58500,936000,702000,11200000,2016,Nov,23,28.1,20.593684,78.96288
55,Felipe Neto,45200000,16602198273,Entertainment,4331,Brazil,BR,Entertainment,130359000,32600,521400,391100,6300000,2006,May,16,51.3,-14.235004,-51.92528
56,Vocï¿½ï¿½ï¿½,44700000,7828610828,Entertainment,1558,Brazil,BR,Entertainment,48032000,12000,192100,144100,2300000,2013,Sep,1,51.3,-14.235004,-51.92528
57,HAR PAL GEO,44600000,41139050371,Entertainment,100755,Pakistan,PK,Entertainment,1337000000,334300,5300000,4000000,64200000,2008,Jan,2,9,30.375321,69.345116
58,BRIGHT SIDE,44500000,10708531817,Howto & Style,0,nan,nan,nan,nan,0,0,0,0,2005,Nov,18,nan,nan,nan
59,Katy Perry,44200000,25458952022,Music,128,United States,US,Music,134242000,33600,537000,402700,6400000,2008,Jun,1,88.2,37.09024,-95.712891
60,whinderssonnunes,44200000,4274709210,Comedy,558,Brazil,BR,Comedy,26683000,6700,106700,80100,1300000,2013,Jan,21,51.3,-14.235004,-51.92528
61,ABS-CBN Entertainment,44200000,50292540392,People & Blogs,193890,Philippines,PH,Entertainment,176629000,44200,706500,529900,8500000,2008,Jul,16,35.5,12.879721,121.774017
62,Alan Walker,43700000,12884264778,Music,8,Thailand,TH,Film,22,0.01,0.09,0.07,1,2006,May,12,49.3,15.870032,100.992541
63,HolaSoyGerman.,43600000,4831311245,Entertainment,6,nan,nan,People,4,0,0.02,0.01,0,2016,May,27,nan,nan,nan
64,Shakira,43500000,27568757295,People & Blogs,326,Colombia,CO,Howto,353412000,88400,1400000,1100000,17000000,2005,Oct,16,55.3,4.570868,-74.297333
65,ýýýýýýýý ýý ýýýýýýýýýýýýýý,43200000,36458726976,Film & Animation,1478,Russia,RU,Education,303780000,75900,1200000,911300,14600000,2011,May,31,81.9,61.52401,105.318756
66,ARY Digital HD,43200000,37939780685,Entertainment,109871,Pakistan,PK,Entertainment,1149000000,287300,4600000,3400000,55200000,2016,Jul,11,9,30.375321,69.345116
67,Speed Records,42500000,26820902622,Music,10938,India,IN,Music,159757000,39900,639000,479300,7700000,2012,Nov,22,28.1,20.593684,78.96288
68,Masha and The Bear,42400000,24519022988,Shows,1218,United States,US,Film,670459000,167600,2700000,2000000,32200000,2014,Sep,17,88.2,37.09024,-95.712891
69,Like Nastya Show,42400000,19547696190,Entertainment,618,United States,US,Entertainment,53202000,13300,212800,159600,2600000,2017,Nov,14,88.2,37.09024,-95.712891
70,Rihanna,41900000,22477745835,Entertainment,84,Barbados,BB,Music,182926000,45700,731700,548800,8800000,2005,Nov,6,65.4,13.193887,-59.543198
71,Ishtar Music,41400000,17608931161,Trailers,4510,India,IN,Music,180942000,45200,723800,542800,8700000,2005,Sep,22,28.1,20.593684,78.96288
72,Kimberly Loaiza,41300000,5603111948,People & Blogs,291,Mexico,MX,People,136745000,34200,547000,410200,6600000,2016,Nov,16,40.2,23.634501,-102.552784
73,Little Baby Bum - Nursery Rhymes & Kids Songs,40900000,39450824833,Education,2423,United States,US,Education,98775000,24700,395100,296300,4700000,2011,Jun,22,88.2,37.09024,-95.712891
74,Luisito Comunica,40600000,8670473639,Comedy,0,Mexico,MX,Comedy,nan,0,0,0,0,2010,Jun,18,40.2,23.634501,-102.552784
75,elrubiusOMG,40400000,7410536668,Gaming,703,nan,nan,Entertainment,5773000,1400,23100,17300,277100,2011,Dec,20,nan,nan,nan
76,Toys and Colors,40300000,47005053156,Entertainment,4,nan,nan,People,5,0,0.02,0.02,0,2018,Jun,14,nan,nan,nan
77,shfa2 - ï¿½ï¿½,39700000,23884824160,People & Blogs,1596,United Arab Emirates,AE,People,247731000,61900,990900,743200,11900000,2017,Nov,6,36.8,23.424076,53.847818
78,LUCCAS NETO - LUCCAS TOON,39400000,22302547082,People & Blogs,1,nan,nan,Games,2,0,0.01,0.01,0,2021,Mar,25,nan,nan,nan
79,CarryMinati,39200000,3294013141,Comedy,186,India,IN,Comedy,78688000,19700,314800,236100,3800000,2014,Oct,30,28.1,20.593684,78.96288
80,XXXTENTACION,39200000,10507474316,Music,133,United States,US,Music,58362000,14600,233400,175100,2800000,2015,Jun,23,88.2,37.09024,-95.712891
81,Super Simple Songs - Kids Songs,39200000,44900897958,Education,744,Canada,CA,Education,560756000,140200,2200000,1700000,26900000,2006,Sep,8,68.9,56.130366,-106.346771
82,Mikecrack,39100000,16118181673,Gaming,1876,Spain,ES,Games,264108000,66000,1100000,792300,12700000,2015,Jul,13,88.9,40.463667,-3.74922
83,WorkpointOfficial,39000000,36131228583,Entertainment,72580,Thailand,TH,Entertainment,130461000,32600,521800,391400,6300000,2012,Nov,5,49.3,15.870032,100.992541
84,GR6 EXPLODE,38900000,25154232306,Music,3043,Brazil,BR,Music,1635000000,408700,6500000,4900000,78500000,2014,Aug,5,51.3,-14.235004,-51.92528
85,TEDx Talks,38600000,7339333120,Nonprofits & Activism,200933,United States,US,Nonprofit,45638000,11400,182600,136900,2200000,2009,Jun,23,88.2,37.09024,-95.712891
86,shfa,38400000,21528116909,People & Blogs,982,Saudi Arabia,SA,Games,1589000,397,6400,4800,76300,2018,May,24,68,23.885942,45.079162
87,Goldmines Gaane Sune Ansune,38300000,16718192386,Music,3532,India,IN,Music,814756000,203700,3300000,2400000,39100000,2015,Aug,24,28.1,20.593684,78.96288
88,One Direction,38200000,13598903820,Music,11,United States,US,Music,6348,2,25,19,305,2016,Jun,26,88.2,37.09024,-95.712891
89,TheEllenShow,38200000,22756581750,Entertainment,15672,United States,US,Entertainment,21804000,5500,87200,65400,1000000,2006,Nov,21,88.2,37.09024,-95.712891
90,Sony PAL,38200000,28519339489,Shows,24089,India,IN,Entertainment,415914000,104000,1700000,1200000,20000000,2014,May,9,28.1,20.593684,78.96288
91,Daddy Yankee,38000000,22731415608,Music,505,United States,US,Music,205594000,51400,822400,616800,9900000,2011,May,16,88.2,37.09024,-95.712891
92,Vlad vï¿½ï¿½ï,37900000,23510152352,nan,515,United States,US,Entertainment,244093000,61000,976400,732300,11700000,2018,Jul,20,88.2,37.09024,-95.712891
93,Like Nastya ESP,37600000,18208196857,Entertainment,743,United States,US,Entertainment,321026000,80300,1300000,963100,15400000,2017,Apr,22,88.2,37.09024,-95.712891
94,ýýýýýýýýýýýý one31,37500000,27262462114,Entertainment,117152,Thailand,TH,Entertainment,140754000,35200,563000,422300,6800000,2013,Jan,10,49.3,15.870032,100.992541
95,Jkk Entertainment,37200000,16402066717,Comedy,220,India,IN,Comedy,49861000,12500,199400,149600,2400000,2017,Mar,20,28.1,20.593684,78.96288
96,ABP NEWS,37000000,13102611515,People & Blogs,301308,India,IN,News,267060000,66800,1100000,801200,12800000,2012,Jun,1,28.1,20.593684,78.96288
97,Maria Clara & JP,37000000,24188861917,People & Blogs,744,Brazil,BR,Entertainment,251449000,62900,1000000,754300,12100000,2015,Sep,6,51.3,-14.235004,-51.92528
98,Bruno Mars,36700000,19378155425,Music,99,United States,US,Music,175243000,43800,701000,525700,8400000,2006,Sep,19,88.2,37.09024,-95.712891
99,Maroon 5,36600000,22553923546,Music,171,United States,US,Music,152825000,38200,611300,458500,7300000,2006,Mar,9,88.2,37.09024,-95.712891
100,Ultra Bollywood,36600000,15653786446,Trailers,9168,India,IN,Entertainment,131462000,0,0,0,0,2009,Oct,21,28.1,20.593684,78.96288
101,PowerKids TV,36500000,18961241905,Film & Animation,5621,nan,nan,Film,318702000,79700,1300000,956100,15300000,2014,Aug,6,nan,nan,nan
102,YouTube,36300000,3010784935,News & Politics,744,United States,US,Entertainment,21103000,5300,84400,63300,1000000,1970,Jan,1,88.2,37.09024,-95.712891
103,News,36300000,0,nan,0,nan,nan,nan,nan,0,0,0,0,2013,Sep,9,nan,nan,nan
104,Ozuna,36200000,23355801606,Music,196,nan,nan,Music,169242000,42300,677000,507700,8100000,2016,Mar,24,nan,nan,nan
105,MrBeast Gaming,36100000,6331332547,Gaming,5,nan,nan,Comedy,32,0.01,0.13,0.1,2,2011,Feb,26,nan,nan,nan
106,La Granja de Zenï¿½,35700000,27118354077,Music,654,Argentina,AR,Music,302071000,75500,1200000,906200,14500000,2013,Jun,6,90,-38.416097,-63.616672
107,Saregama Music,35500000,15657673422,Entertainment,7566,India,IN,Music,533793000,133400,2100000,1600000,25600000,2013,Jan,4,28.1,20.593684,78.96288
108,IndiaTV,35500000,16105023749,News & Politics,273255,India,IN,News,290847000,72700,1200000,872500,14000000,2006,Aug,26,28.1,20.593684,78.96288
109,T-Series Bollywood Classics,35400000,22637783517,Music,2010,India,IN,Music,331474000,82900,1300000,994400,15900000,2012,Apr,2,28.1,20.593684,78.96288
110,Total Gaming,35400000,5556364230,Gaming,1,nan,nan,Autos,53,0.01,0.21,0.16,3,2006,Jul,15,nan,nan,nan
111,Markiplier,35200000,20297931219,Gaming,5490,United States,US,Games,127329000,31800,509300,382000,6100000,2012,May,26,88.2,37.09024,-95.712891
112,Ryan's World,35200000,55299840198,Entertainment,2453,United States,US,Entertainment,238613000,59700,954500,715800,11500000,2015,Mar,17,88.2,37.09024,-95.712891
113,Genevieve's Playhouse - Learning Videos for Kids,34900000,25607397308,Education,617,United States,US,Film,335307000,83800,1300000,1000000,16100000,2016,Jan,6,88.2,37.09024,-95.712891
114,T-Series Apna Punjab,34600000,21306315429,Music,0,nan,nan,News,nan,0,0,0,0,2020,Jul,9,nan,nan,nan
115,Techno Gamerz,34400000,9690499664,Gaming,1,nan,nan,Games,86,0.02,0.34,0.26,4,2010,May,19,nan,nan,nan
116,Geet MP3,34300000,12746535822,Music,679,India,IN,Music,101357000,25300,405400,304100,4900000,2016,Oct,22,28.1,20.593684,78.96288
117,J Balvin,34100000,23005313609,Music,141,Colombia,CO,Music,128696000,32200,514800,386100,6200000,2011,Feb,18,55.3,4.570868,-74.297333
118,Jess No Limit,34000000,3963007415,Entertainment,2284,Indonesia,ID,Entertainment,547141000,136800,2200000,1600000,26300000,2017,Sep,7,36.3,-0.789275,113.921327
119,Jingle Toons,34000000,11351015824,Film & Animation,240,India,IN,Film,179903000,45000,719600,539700,8600000,2013,Jan,24,28.1,20.593684,78.96288
120,VEGETTA777,33800000,15432929204,Gaming,7606,Spain,ES,Games,39094000,9800,156400,117300,1900000,2008,Mar,2,88.9,40.463667,-3.74922
121,Galinha Pintadinha,33800000,27274550757,Film & Animation,66,Brazil,BR,Film,403508000,100900,1600000,1200000,19400000,2006,Aug,30,51.3,-14.235004,-51.92528
122,SSSniperWolf,33700000,23492684419,Gaming,3366,United States,US,Entertainment,210955000,52700,843800,632900,10100000,2013,Jan,20,88.2,37.09024,-95.712891
123,Desi Music Factory,33700000,10189027455,Music,2,nan,nan,Music,nan,0,0,0,0,2018,Apr,10,nan,nan,nan
124,Selena Gomez,33600000,13013567335,Film & Animation,188,United States,US,Music,115792000,28900,463200,347400,5600000,2008,Feb,8,88.2,37.09024,-95.712891
125,Rajshri,33500000,14864294792,Music,3741,India,IN,Entertainment,272255000,68100,1100000,816800,13100000,2006,Mar,24,28.1,20.593684,78.96288
126,Ch3Thailand,33500000,29611914495,Entertainment,96214,Thailand,TH,Entertainment,61307000,0,0,0,0,2014,May,29,49.3,15.870032,100.992541
127,KHANDESHI MOVIES,33500000,11405809704,Comedy,217,India,IN,Comedy,24736000,6200,98900,74200,1200000,2013,Nov,11,28.1,20.593684,78.96288
128,NoCopyrightSounds,33400000,10530729078,Music,1331,United Kingdom,GB,Music,55654000,13900,222600,167000,2700000,2011,Aug,14,60,55.378051,-3.435973
129,CVS 3D Rhymes & Kids Songs,33400000,20269857567,Education,338,India,IN,Education,136084000,34000,544300,408300,6500000,2008,Aug,26,28.1,20.593684,78.96288
130,Ricis Official,33300000,5994136760,People & Blogs,2736,Indonesia,ID,Entertainment,157101000,39300,628400,471300,7500000,2016,Jan,15,36.3,-0.789275,113.921327
131,BabyBus - Kids Songs and Cartoons,32800000,26355088167,Education,2122,United States,US,Education,127498000,31900,510000,382500,6100000,2016,Jul,15,88.2,37.09024,-95.712891
132,Eros Now Music,32700000,17853798780,Entertainment,1521,India,IN,Entertainment,20263000,5100,81100,60800,972600,2012,Mar,14,28.1,20.593684,78.96288
133,BETER Bï¿½ï¿½,32700000,19180039918,nan,2738,Turkey,TR,Games,1463000000,365900,5900000,4400000,70200000,2012,Dec,12,23.9,38.963745,35.243322
134,DisneyMusicVEVO,32700000,28516250629,Music,2068,United States,US,Music,329861000,82500,1300000,989600,15800000,2010,May,20,88.2,37.09024,-95.712891
135,The Weeknd,32600000,23379969006,Music,169,Canada,CA,Music,373828000,93500,1500000,1100000,17900000,2011,Feb,25,68.9,56.130366,-106.346771
136,WowKidz,32200000,16613441479,Film & Animation,2,nan,nan,Entertainment,1,0,0,0,0,2006,Dec,16,nan,nan,nan
137,KAROL G,32100000,18699145555,Music,134,Colombia,CO,Music,465647000,116400,1900000,1400000,22400000,2013,Mar,14,55.3,4.570868,-74.297333
138,Mr Bean,32100000,10602236110,Shows,3091,United Kingdom,GB,Comedy,56534000,14100,226100,169600,2700000,2006,Jan,4,60,55.378051,-3.435973
139,rezendeevil,32100000,13061739758,Gaming,11882,Brazil,BR,Entertainment,44505000,11100,178000,133500,2100000,2012,Feb,12,51.3,-14.235004,-51.92528
140,StarPlus,32000000,26800674545,Entertainment,44892,India,IN,Entertainment,1667000000,416800,6700000,5000000,80000000,2006,May,19,28.1,20.593684,78.96288
141,SMTOWN,31900000,27330239663,Music,4158,nan,nan,Music,233402000,58400,933600,700200,11200000,2006,Mar,18,nan,nan,nan
142,GMA  Network,31900000,19428308461,Entertainment,93311,Philippines,PH,Entertainment,798510000,199600,3200000,2400000,38300000,2006,Nov,20,35.5,12.879721,121.774017
143,GENIAL,31800000,6762424690,Howto & Style,6734,Mexico,MX,Howto,31455000,7900,125800,94400,1500000,2017,Jun,1,40.2,23.634501,-102.552784
144,MR. INDIAN HACKER,31700000,5711208484,Science & Technology,929,India,IN,Tech,109125000,27300,436500,327400,5200000,2012,Jun,21,28.1,20.593684,78.96288
145,Worldwide Records Bhojpuri,31700000,16476978876,Music,6518,India,IN,Music,112648000,28200,450600,337900,5400000,2012,Mar,15,28.1,20.593684,78.96288
146,DONA ï¿½ï¿½,31700000,21031745531,Entertainment,166,United States,US,Entertainment,153280000,38300,613100,459800,7400000,2018,Apr,5,88.2,37.09024,-95.712891
147,Dream,31700000,2930015381,Gaming,116,United States,US,Games,27022000,6800,108100,81100,1300000,2014,Feb,8,88.2,37.09024,-95.712891
148,Lucas and Marcus,31600000,11615848291,Entertainment,1321,United States,US,Entertainment,312099000,78000,1200000,936300,15000000,2011,Jan,19,88.2,37.09024,-95.712891
149,JustinBieberVEVO,31600000,26583873105,Music,204,United States,US,Music,105126000,26300,420500,315400,5000000,2009,Sep,26,88.2,37.09024,-95.712891
150,Luis Fonsi,31400000,15176762479,Entertainment,0,nan,nan,nan,nan,0,0,0,0,2006,Mar,31,nan,nan,nan
151,Peppa Pig - Official Channel,31400000,22919271731,Film & Animation,3589,United Kingdom,GB,Education,244925000,61200,979700,734800,11800000,2013,Oct,9,60,55.378051,-3.435973
152,YOLO AVENTURAS,31200000,9673649438,People & Blogs,65,Venezuela,VE,Comedy,3589,0.9,14,11,172,2018,Dec,16,79.3,6.42375,-66.58973
153,The Tonight Show Starring Jimmy Fallon,31200000,17111726160,Comedy,8976,United States,US,Comedy,22511000,0,0,0,0,2006,Jan,8,88.2,37.09024,-95.712891
154,TheDonato,31200000,6187804950,Entertainment,3027,Argentina,AR,Games,190679000,47700,762700,572000,9200000,2015,Feb,17,90,-38.416097,-63.616672
155,ImagineDragons,30700000,16793072362,Music,92,United States,US,Music,188837000,47200,755300,566500,9100000,2009,Aug,3,88.2,37.09024,-95.712891
156,Diana and Roma ESP,30700000,12355992466,nan,578,United States,US,Entertainment,102998000,25700,412000,309000,4900000,2016,Nov,27,88.2,37.09024,-95.712891
157,Round2hell,30700000,3145161634,Comedy,67,India,IN,Entertainment,31822000,8000,127300,95500,1500000,2016,Oct,20,28.1,20.593684,78.96288
158,Zee News,30500000,16709857823,News & Politics,180092,India,IN,News,461472000,115400,1800000,1400000,22200000,2007,Jun,19,28.1,20.593684,78.96288
159,AboFlah,30500000,4521573939,Gaming,641,Kuwait,KW,Entertainment,157908000,39500,631600,473700,7600000,2016,Jul,28,54.4,29.31166,47.481766
160,AH,30400000,4332274962,Entertainment,2197,Indonesia,ID,Entertainment,21440000,5400,85800,64300,1000000,2014,Jan,26,36.3,-0.789275,113.921327
161,Trap Nation,30400000,14037426379,Music,2725,United States,US,Music,45822000,11500,183300,137500,2200000,2012,Sep,23,88.2,37.09024,-95.712891
162,ýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýýýýýýýý,30400000,17999961915,nan,532,United States,US,Entertainment,122926000,30700,491700,368800,5900000,2018,Nov,3,88.2,37.09024,-95.712891
163,Boram Tube Vlog [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,30300000,13546549817,Entertainment,223,United States,US,Entertainment,22724000,5700,90900,68200,1100000,2012,Feb,21,88.2,37.09024,-95.712891
164,Adele,30200000,14199108016,Music,15,United Kingdom,GB,Music,137099000,34300,548400,411300,6600000,2008,Apr,4,60,55.378051,-3.435973
165,Talking Tom,30200000,15199330166,Comedy,2,United States,US,Entertainment,nan,0,0,0,0,2008,Jun,27,88.2,37.09024,-95.712891
166,ýýýýýýýý ýýýýýýýý ýýýýýýýýýý | toyoraljanahtv,30200000,27684955537,Entertainment,3254,Jordan,JO,Music,116434000,29100,465700,349300,5600000,2008,Nov,24,34.4,30.585164,36.238414
167,Frost Diamond,30100000,7277493940,Gaming,0,nan,nan,nan,nan,0,0,0,0,2006,Aug,10,nan,nan,nan
168,Spinnin' Records,30100000,19607009165,Music,11501,Netherlands,NL,Music,100040000,25000,400200,300100,4800000,2007,Jul,12,85,52.132633,5.291266
169,Little Angel: Nursery Rhymes & Kids Songs,30100000,22593193994,Education,1349,United States,US,Education,107525000,26900,430100,322600,5200000,2015,Dec,14,88.2,37.09024,-95.712891
170,jacksepticeye,30100000,16246625836,Gaming,5114,nan,nan,Games,40425000,10100,161700,121300,1900000,2007,Feb,24,nan,nan,nan
171,Shawn Mendes,30000000,12831200855,Music,133,Canada,CA,Music,88749000,22200,355000,266200,4300000,2011,Jan,19,68.9,56.130366,-106.346771
172,ashish chanchlani vines,29800000,4457913639,Comedy,151,India,IN,Comedy,26171000,6500,104700,78500,1300000,2009,Jul,6,28.1,20.593684,78.96288
173,Ultra Records,29600000,17208027242,Music,4903,United States,US,Music,81884000,20500,327500,245700,3900000,2006,Oct,24,88.2,37.09024,-95.712891
174,Popular on YouTube,29300000,0,nan,3,nan,nan,Education,1,0,0,0,0,2017,Aug,7,nan,nan,nan
175,Maluma,29300000,21226945136,Music,14,Argentina,AR,People,15,0,0.06,0.05,1,2015,Oct,31,90,-38.416097,-63.616672
176,Zhong,29200000,14727238483,Entertainment,1513,United States,US,Entertainment,180519000,0,0,0,0,2015,Jan,19,88.2,37.09024,-95.712891
177,Enaldinho,29200000,11627437847,Comedy,3654,Brazil,BR,Games,303100000,75800,1200000,909300,14500000,2012,Nov,7,51.3,-14.235004,-51.92528
178,AuronPlay,29200000,4079141673,Comedy,404,Spain,ES,Comedy,12143000,3000,48600,36400,582900,2006,Feb,28,88.9,40.463667,-3.74922
